Year,Week,Load 1,Discharge 1,Voyage 1,Line 1,Load 2,Discharge 2,Voyage 2,Line 2,Full/Empty,ContainerType,ContainerSize,Owner,ContractType,Total
2025,10,GB TEE,IS REY,JOR509,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,10,GB TEE,IS REY,JOR509,Blue Line,IS REY,CA NWP,BAK511,Green Line,F,45P3,40.0,CARRIER,LONG,1
2025,10,GB TEE,IS REY,JOR509,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,10,GB TEE,IS REY,JOR509,Blue Line,IS REY,FO THO,SKO511,Yellow Line,F,42P3,40.0,LEASED,MASTER,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,IS REY,CA HAL,BAK511,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,10,IS REY,DK AAR,DET510,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,10,IS GRT,IS REY,VED510,Blue Line,,,,,E,45G1,40.0,CARRIER,LONG,1
2025,10,IS GRT,NL RTM,VED510,Blue Line,,,,,F,22GB,20.0,LEASED,MASTER,1
2025,10,IS GRT,NL RTM,VED510,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,2
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,10,IS REY,DE BRV,DET510,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,IS REY,CA HAL,AVA510,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,E,42G1,40.0,CARRIER,CABOTAGE,1
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,E,45G1,40.0,LEASED,ONEWAY,1
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,E,45R1,40.0,LEASED,ONEWAY,1
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,4
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,DE BRV,BRU509,Red Line,,,,,E,45G1,40.0,CARRIER,LONG,9
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,E,42P3,40.0,CARRIER,CABOTAGE,1
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,E,45G1,40.0,CARRIER,LONG,5
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,6
2025,10,IS REY,DK AAR,BRU509,Red Line,,,,,E,42P3,40.0,LEASED,PURCHASE,1
2025,10,IS REY,FO THO,LAG510,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,GB IMM,LAG510,Yellow Line,,,,,F,LNRB,45.0,CARRIER,LONG,1
2025,10,IS REY,GB TEE,VED510,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,7
2025,10,IS REY,GB TEE,VED510,Blue Line,,,,,E,45G1,40.0,CARRIER,LONG,1
2025,10,IS REY,GB TEE,VED510,Blue Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,10,IS REY,GB TEE,VED510,Blue Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,10,IS REY,IS GRT,VED508,Blue Line,,,,,E,45P3,40.0,CARRIER,LONG,3
2025,10,IS REY,IS RFJ,BRU509,Red Line,,,,,F,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,IS RFJ,BRU509,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,45G1,40.0,CARRIER,LONG,8
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,F,22K2,20.0,SHIPPER,,1
2025,10,IS REY,NL RTM,VED510,Blue Line,,,,,E,45R1,40.0,CARRIER,LONG,3
2025,10,IS REY,NO FRK,LAG510,Yellow Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,2
2025,10,IS REY,NO FRK,LAG510,Yellow Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,10,IS REY,NO FRK,LAG510,Yellow Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,E,4EG1,40.0,CARRIER,LONG,3
2025,10,IS REY,SE HEL,BRU509,Red Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,10,IS REY,US PWM,AVA510,Green Line,,,,,F,45R1,40.0,CARRIER,CABOTAGE,1
2025,10,IS RFJ,FO THO,BRU509,Red Line,FO THO,GB IMM,LAG510,Yellow Line,F,45R1,40.0,CARRIER,LONG,1
2025,10,IS REY,SE HEL,DET510,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,IS REY,DE BRV,DET510,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,10,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,10,NL RTM,GB TEE,JOR509,Blue Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,NL RTM,IS GRT,JOR509,Blue Line,,,,,E,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,10
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,22U1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,IS REY,FO THO,SKO511,Yellow Line,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,3
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,10,NL RTM,IS REY,JOR509,Blue Line,IS REY,IS VES,LAG512,Yellow Line,F,LNRB,45.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,IS REY,US PWM,VIV512,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,IS REY,IS RFJ,TUK511,Red Line,F,LNRB,45.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,17
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,42P3,40.0,LEASED,MASTER,2
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,22G1,20.0,LEASED,ONEWAY,13
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,22G1,20.0,LEASED,ONEWAY,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,F,25G2,20.0,SHIPPER,,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,E,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,NL RTM,IS REY,JOR509,Blue Line,,,,,E,22R1,20.0,SHIPPER,,1
2025,10,PL SWI,DK AAR,SKO509,Yellow Line,,,,,E,45R1,40.0,LEASED,ONEWAY,1
2025,10,PL SWI,IS REY,SKO509,Yellow Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,2
2025,10,PL SWI,IS REY,SKO509,Yellow Line,IS REY,IS VES,SKO511,Yellow Line,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,PL SWI,IS REY,SKO509,Yellow Line,IS REY,US PWM,BAK511,Green Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,10,PL SWI,IS REY,SKO509,Yellow Line,IS REY,US PWM,BAK511,Green Line,F,45G1,40.0,CARRIER,LONG,1
2025,10,PL SWI,IS REY,SKO509,Yellow Line,IS REY,US PWM,BAK511,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,10,PL SWI,IS REY,SKO509,Yellow Line,IS REY,IS GRT,VED510,Blue Line,F,22G1,20.0,LEASED,MASTER,1
2025,10,SE HEL,IS REY,TUK508,Red Line,IS REY,IS GRT,JOR509,Blue Line,F,22G1,20.0,CARRIER,CABOTAGE,2
2025,10,SE HEL,IS REY,TUK508,Red Line,IS REY,US PWM,BAK511,Green Line,F,45G1,40.0,CARRIER,LONG,3
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,42P3,40.0,CARRIER,LONG,2
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,2
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,45P3,40.0,CARRIER,LONG,2
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,10,SE HEL,IS REY,TUK508,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,11,CA HAL,IS REY,VIV509,Green Line,,,,,F,22G1,20.0,CARRIER,LONG,1
2025,11,CA HAL,IS REY,VIV509,Green Line,IS REY,NL RTM,JOR513,Blue Line,F,45G1,40.0,CARRIER,LONG,3
2025,11,CA HAL,IS REY,VIV509,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,11,CA HAL,IS REY,VIV509,Green Line,IS REY,NL RTM,JOR513,Blue Line,F,45R1,40.0,CARRIER,LONG,1
2025,11,CA HAL,IS REY,VIV509,Green Line,IS REY,DK AAR,BRU512,Red Line,F,45R1,40.0,CARRIER,LONG,1
2025,11,CA HAL,IS REY,VIV509,Green Line,IS REY,GB IMM,SKO513,Yellow Line,F,45R1,40.0,LEASED,ONEWAY,1
2025,11,CA HAL,IS REY,VIV509,Green Line,IS REY,NL RTM,JOR513,Blue Line,F,45R1,40.0,LEASED,ONEWAY,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,11,DE BRV,IS REY,BRU509,Red Line,IS REY,US PWM,VIV512,Green Line,F,45P3,40.0,CARRIER,LONG,3
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,22U1,20.0,CARRIER,LONG,1
2025,11,DE BRV,IS REY,BRU509,Red Line,IS REY,IS RFJ,BRU512,Red Line,F,22G1,20.0,CARRIER,LONG,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,LNRB,45.0,CARRIER,LONG,2
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,E,22G1,20.0,LEASED,MASTER,1
2025,11,DE BRV,IS REY,BRU509,Red Line,,,,,E,45G2,40.0,SHIPPER,,1
2025,11,DK AAR,FO THO,LAG510,Yellow Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,DK AAR,FO THO,LAG510,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,3
2025,11,DK AAR,FO THO,LAG510,Yellow Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,11,DK AAR,FO THO,LAG510,Yellow Line,,,,,F,22U1,20.0,SHIPPER,,1
2025,11,DK AAR,FO THO,LAG510,Yellow Line,,,,,F,22G1,20.0,SHIPPER,,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,45GB,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,DK AAR,IS REY,BRU509,Red Line,IS REY,IS RFJ,BRU512,Red Line,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,22G1,20.0,CARRIER,LONG,3
2025,11,DK AAR,IS REY,LAG510,Yellow Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,9
2025,11,DK AAR,IS REY,BRU509,Red Line,IS REY,IS VES,LAG512,Yellow Line,F,22G1,20.0,CARRIER,LONG,1
2025,11,DK AAR,IS REY,BRU509,Red Line,IS REY,US PWM,VIV512,Green Line,F,45R1,40.0,CARRIER,LONG,1
2025,11,DK AAR,IS REY,LAG510,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,2
2025,11,DK AAR,IS REY,LAG510,Yellow Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,45G1,40.0,LEASED,ONEWAY,1
2025,11,DK AAR,IS REY,BRU509,Red Line,,,,,F,22G1,20.0,LEASED,PURCHASE,1
2025,11,FO THO,DK AAR,DET510,Red Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,11,FO THO,DK AAR,DET510,Red Line,,,,,F,22G1,20.0,LEASED,MASTER,1
2025,11,FO THO,DK AAR,DET510,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,2
2025,11,FO THO,DK AAR,DET510,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,11,FO THO,GB IMM,SKO511,Yellow Line,,,,,F,45GB,40.0,CARRIER,LONG,2
2025,11,FO THO,IS REY,LAG510,Yellow Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,11,FO THO,IS REY,LAG510,Yellow Line,IS REY,NL RTM,VED512,Blue Line,F,4EG1,40.0,CARRIER,LONG,1
2025,11,FO THO,IS REY,LAG510,Yellow Line,IS REY,CA HAL,AVA513,Green Line,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,FO THO,IS REY,LAG510,Yellow Line,IS REY,US PWM,VIV512,Green Line,F,45R1,40.0,CARRIER,LONG,3
2025,11,GB IMM,FO THO,LAG510,Yellow Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,GB TEE,IS REY,VED510,Blue Line,IS REY,CA NWP,AVA513,Green Line,F,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,GB TEE,IS REY,VED510,Blue Line,IS REY,SE HEL,TUK511,Red Line,F,42U1,40.0,CARRIER,LONG,1
2025,11,GB TEE,IS REY,VED510,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,GB TEE,IS REY,VED510,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,6
2025,11,GB TEE,IS REY,VED510,Blue Line,,,,,E,45G1,40.0,CARRIER,LONG,1
2025,11,IS REY,US PWM,VIV512,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,IS REY,GB IMM,LAG512,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,IS GRT,IS REY,JOR511,Blue Line,,,,,E,22G1,20.0,CARRIER,CABOTAGE,1
2025,11,IS GRT,IS REY,JOR511,Blue Line,IS REY,GB IMM,LAG512,Yellow Line,F,22G1,20.0,CARRIER,LONG,1
2025,11,IS GRT,IS REY,JOR511,Blue Line,,,,,E,22GB,20.0,LEASED,PURCHASE,1
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,45
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,4
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,7
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,42P3,40.0,CARRIER,LONG,1
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22GB,20.0,CARRIER,LONG,1
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,42P3,40.0,LEASED,MASTER,1
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22G1,20.0,LEASED,ONEWAY,1
2025,11,IS GRT,NL RTM,JOR511,Blue Line,,,,,F,22G1,20.0,LEASED,PURCHASE,2
2025,11,IS REY,SE HEL,BRU512,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,NL RTM,VED512,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,1
2025,11,IS REY,SE HEL,BRU512,Red Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,11,IS REY,GB IMM,LAG512,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,IS REY,DE BRV,TUK511,Red Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,IS REY,NL RTM,VED512,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,1
2025,11,IS REY,CA NWP,BAK511,Green Line,,,,,E,42P3,40.0,CARRIER,LONG,4
2025,11,IS REY,DE BRV,DET510,Red Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,3
2025,11,IS REY,DE BRV,DET510,Red Line,,,,,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,11,IS REY,DE BRV,DET510,Red Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,DE BRV,DET510,Red Line,,,,,F,45G1,40.0,LEASED,MASTER,1
2025,11,IS REY,DE BRV,DET510,Red Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,E,45P3,40.0,CARRIER,LONG,2
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,E,42U1,40.0,CARRIER,LONG,5
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,E,22K0,20.0,CARRIER,LONG,1
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,E,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,DK AAR,DET510,Red Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,6
2025,11,IS REY,FO THO,SKO511,Yellow Line,,,,,F,45G1,40.0,CARRIER,LONG,1
2025,11,IS REY,FO THO,SKO511,Yellow Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,FO THO,SKO511,Yellow Line,,,,,E,LNRB,45.0,CARRIER,LONG,2
2025,11,IS REY,FO THO,SKO511,Yellow Line,,,,,E,45R1,40.0,CARRIER,LONG,4
2025,11,IS REY,GB IMM,SKO511,Yellow Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,11,IS REY,GB TEE,JOR511,Blue Line,,,,,E,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,IS REY,GB TEE,JOR511,Blue Line,,,,,E,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,IS REY,IS GRT,JOR509,Blue Line,,,,,E,22G1,20.0,LEASED,ONEWAY,2
2025,11,IS REY,IS GRT,JOR509,Blue Line,,,,,E,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,IS VES,SKO511,Yellow Line,,,,,F,45P3,40.0,CARRIER,LONG,1
2025,11,IS REY,IS VES,SKO511,Yellow Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,E,45G2,40.0,CARRIER,CABOTAGE,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,E,45G1,40.0,CARRIER,CABOTAGE,15
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,E,45R1,40.0,LEASED,ONEWAY,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,42U1,40.0,CARRIER,LONG,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,CARRIER,PURCHASE_AGREEMENT,5
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,CARRIER,LONG,9
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,22K0,20.0,SHIPPER,,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,E,45G1,40.0,CARRIER,LONG,5
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,45R1,40.0,LEASED,ONEWAY,1
2025,11,IS REY,NL RTM,JOR511,Blue Line,,,,,F,LNRB,45.0,LEASED,PURCHASE,1
2025,11,IS REY,PL SWI,SKO511,Yellow Line,,,,,E,22G1,20.0,CARRIER,LONG,4
2025,11,IS REY,PL SWI,SKO511,Yellow Line,,,,,E,45U1,40.0,CARRIER,LONG,1
2025,11,IS REY,SE HEL,DET510,Red Line,,,,,F,4EG1,40.0,CARRIER,LONG,1
2025,11,IS REY,SE HEL,DET510,Red Line,,,,,F,22K0,20.0,SHIPPER,,2
2025,11,IS REY,SE HEL,DET510,Red Line,,,,,E,45R1,40.0,CARRIER,LONG,3
2025,11,IS REY,SE HEL,DET510,Red Line,,,,,E,42P3,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,US PWM,BAK511,Green Line,,,,,F,LNRB,45.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,IS REY,US PWM,BAK511,Green Line,,,,,F,45R1,40.0,CARRIER,LONG,7
2025,11,IS REY,NL RTM,VED512,Blue Line,,,,,F,22K0,20.0,CARRIER,LONG,1
2025,11,IS VES,DK AAR,SKO511,Yellow Line,,,,,E,22G1,20.0,CARRIER,LONG,1
2025,11,IS VES,DK AAR,SKO511,Yellow Line,,,,,E,42P3,40.0,CARRIER,LONG,1
2025,11,IS VES,DK AAR,SKO511,Yellow Line,,,,,E,42P3,40.0,LEASED,MASTER,1
2025,11,IS VES,PL SWI,SKO511,Yellow Line,,,,,F,45R1,40.0,CARRIER,LONG,4
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22GB,20.0,CARRIER,CABOTAGE,1
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,F,22G1,20.0,CARRIER,LONG,5
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,F,22GB,20.0,LEASED,MASTER,1
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22G1,20.0,CARRIER,LONG,7
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,14
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22GB,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,45P3,40.0,CARRIER,PURCHASE_AGREEMENT,3
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22G1,20.0,LEASED,MASTER,3
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22GB,20.0,LEASED,MASTER,1
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22G1,20.0,LEASED,PURCHASE,1
2025,11,NL RTM,IS GRT,VED510,Blue Line,,,,,E,22GB,20.0,LEASED,PURCHASE,1
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,E,22R1,20.0,LEASED,ONEWAY,1
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,F,4EG1,40.0,CARRIER,PURCHASE_AGREEMENT,2
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,F,22G1,20.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,NL RTM,IS REY,VED510,Blue Line,IS REY,CA HAL,AVA513,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,NL RTM,IS REY,VED510,Blue Line,IS REY,US PWM,VIV512,Green Line,F,45G1,40.0,CARRIER,PURCHASE_AGREEMENT,1
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,7
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,F,22G1,20.0,CARRIER,CABOTAGE,2
2025,11,NL RTM,IS REY,VED510,Blue Line,,,,,F,45G1,40.0,CARRIER,CABOTAGE,1
2025,11,NL RTM,IS REY,VED510,Blue Line,IS REY,US PWM,VIV512,Green Line,F,45G1,40.0,CARRIER,LONG,1
2025,11,NL RTM,IS REY,VED510,Blue Line,IS REY,IS VES,LAG512,Yellow Line,F,45P3,40.0,CARRIER,LONG,1
